X,Y,Test or train,Raw prediction,Cumulative prediction,Cloglog prediction
1.0,1.0,train,0.0011629573473347014,99.71941268538565,0.9718653633517621
2.0,2.0,train,8.559761244108482E-4,89.53201486265566,0.9277914023700404
3.0,3.0,train,0.0010683859819509024,98.09843798529704,0.9623860820824518
4.0,4.0,train,5.908181163916043E-4,67.47454017117029,0.8370077821275848
5.0,5.0,train,9.987035183310815E-4,97.07224726034016,0.9534127102915297
6.0,6.0,train,9.958058787814265E-4,96.77322318741788,0.952996376838234
7.0,7.0,train,8.219869727041711E-4,87.00175782184601,0.9198484120108354
8.0,8.0,train,0.0011856738939535823,99.763237646,0.9737608553613808
9.0,9.0,train,8.165065945027278E-4,86.60940102510149,0.9184882900697704
11.0,11.0,train,0.0011683592128676923,99.76323126098053,0.9723281540204244
12.0,12.0,train,2.766973494978512E-4,34.550703110599045,0.5724028762465041
14.0,14.0,train,8.09416682994255E-4,85.9334341391012,0.9166944134056925
15.0,15.0,train,6.620749682791296E-4,73.83125024461651,0.8690370013548873
16.0,16.0,train,6.566164901055316E-4,73.1672833098637,0.8668235971458085
17.0,17.0,train,7.243607853732511E-4,78.90183518278138,0.8918334744158323
18.0,18.0,train,6.829298945586698E-4,75.32161231729401,0.8771601232316627
19.0,19.0,train,8.64967558427969E-4,90.04926383060109,0.9297576260593571
10.0,10.0,test,0.0010344289663480135,97.75765240648309,0.9582526473232577
13.0,13.0,test,5.420173661299909E-4,63.008650519067764,0.8106606925362981
